Customer No,Customer Name,CNIC,City,Age,Gender,Account Number,Branch Code,Account Opening Date,Account Type,Account Status,Risk Category,KYC Status,Debit Card Company,Debit Card Type,Customer Year End Balance 2023,Customer Year End Balance 2024,Customer Year End Balance 2025,Customer Year End Balance 2026,Customer Credit Transactions Count 2023,Customer Credit Transactions Count 2024,Customer Credit Transactions Count 2025,Customer Credit Transactions Count 2026,Customer Total Credit Transaction Amount 2023,Customer Total Credit Transaction Amount 2024,Customer Total Credit Transaction Amount 2025,Customer Total Credit Transaction Amount 2026,Customer Debit Transactions Count 2023,Customer Debit Transactions Count 2024,Customer Debit Transactions Count 2025,Customer Debit Transactions Count 2026,Customer Total Debit Transaction Amount 2023,Customer Total Debit Transaction Amount 2024,Customer Total Debit Transaction Amount 2025,Customer Total Debit Transaction Amount 2026
867967,Sundas Iqbal,64470-4679798-1,Karachi,29,Female,51214949213100,77,2026-03-22,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,70116.73,0,0,0,383,0.0,0.0,0.0,1759434.31,0,0,0,291,0.0,0.0,0.0,1724100.82
680583,Farah Nawaz,13657-7115951-6,Lahore,20,Female,50354577034557,446,2026-04-05,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,85678.33,0,0,0,306,0.0,0.0,0.0,1426223.49,0,0,0,450,0.0,0.0,0.0,1588890.03
724596,Sundas Iqbal,74393-3620143-7,Multan,73,Female,15916050768198,46,2026-05-01,Saving,Active,Medium,Completed,UnionPay,Classic,0.0,0.0,0.0,12130.17,0,0,0,65,0.0,0.0,0.0,76702.93,0,0,0,57,0.0,0.0,0.0,28392.72
168639,Areeba Hussain,77237-6904655-2,Lahore,70,Female,40750497289456,437,2026-01-25,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,27118.1,0,0,0,10,0.0,0.0,0.0,8195.9,0,0,0,199,0.0,0.0,0.0,191153.3
130813,Fatima Noor,84893-3682025-5,Peshawar,51,Female,45951764993199,947,2026-06-14,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,27910.05,0,0,0,123,0.0,0.0,0.0,132438.98,0,0,0,151,0.0,0.0,0.0,234387.74
810752,Rubina Khalid,32631-8020632-0,Faisalabad,56,Female,60321187931723,865,2026-01-07,Saving,Active,Medium,Completed,UnionPay,Classic,0.0,0.0,0.0,39792.75,0,0,0,260,0.0,0.0,0.0,479910.89,0,0,0,323,0.0,0.0,0.0,758661.23
292648,Arslan Butt,94510-2300325-7,Karachi,30,Male,84972372563107,701,2026-02-22,Saving,Active,Low,Completed,Mastercard,Unknown,0.0,0.0,0.0,335414.27,0,0,0,429,0.0,0.0,0.0,9169181.01,0,0,0,441,0.0,0.0,0.0,6650898.88
196577,Unknown,75701-4384873-4,Karachi,47,Female,10122233850154,789,2026-02-01,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,28555.17,0,0,0,166,0.0,0.0,0.0,305346.54,0,0,0,195,0.0,0.0,0.0,129892.08
992776,Yasir Nawaz,14429-4978279-8,Lahore,48,Male,99637765397895,660,2026-06-22,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,21388.47,0,0,0,186,0.0,0.0,0.0,445186.15,0,0,0,95,0.0,0.0,0.0,128086.91
634962,Aamir Shah,63705-3743752-0,Quetta,50,Male,29797225912523,166,2026-03-24,Current,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,51774.84,0,0,0,383,0.0,0.0,0.0,1258578.81,0,0,0,432,0.0,0.0,0.0,757062.52
731205,Ahmed Raza,17726-3337870-3,Sialkot,35,Male,77947932878071,334,2026-03-05,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,22548.42,0,0,0,48,0.0,0.0,0.0,21614.56,0,0,0,5,0.0,0.0,0.0,3403.32
571016,Shahzad Anwar,87514-9831266-0,Quetta,29,Male,86206124929849,500,2026-01-15,Current,Active,Low,Pending,Visa,Signature,0.0,0.0,0.0,40296.6,0,0,0,270,0.0,0.0,0.0,1317679.05,0,0,0,286,0.0,0.0,0.0,1025480.1
565322,Mishal Rana,49637-8343936-0,Sialkot,74,Female,49121830699956,662,2026-03-14,Current,Active,Medium,Completed,Visa,Unknown,0.0,0.0,0.0,32904.94,0,0,0,132,0.0,0.0,0.0,204841.15,0,0,0,177,0.0,0.0,0.0,409145.36
274312,Warda Anwar,82456-4938960-3,Karachi,44,Female,92825540271871,915,2026-06-11,Current,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,187524.17,0,0,0,357,0.0,0.0,0.0,2485010.41,0,0,0,419,0.0,0.0,0.0,3340009.49
930165,Waqas Ahmed,24781-3870093-6,Karachi,54,Male,85615519181352,670,2026-06-06,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,25372.32,0,0,0,155,0.0,0.0,0.0,229155.49,0,0,0,225,0.0,0.0,0.0,441015.0
743096,Unknown,17435-4537928-1,Rawalpindi,19,Female,15518884699342,730,2026-04-21,Saving,Closed,Low,Completed,Visa,Classic,0.0,0.0,0.0,27736.39,0,0,0,186,0.0,0.0,0.0,385247.79,0,0,0,18,0.0,0.0,0.0,26627.3
282417,Saad Khalid,77653-3173255-8,Quetta,69,Male,69826454637267,52,2026-02-27,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,87796.32,0,0,0,350,0.0,0.0,0.0,1216714.17,0,0,0,517,0.0,0.0,0.0,4055986.5
783977,Talha Sheikh,85537-6770018-4,Karachi,73,Male,70644216917595,324,2026-02-13,Saving,Active,Low,Pending,PayPak,Classic,0.0,0.0,0.0,10932.12,0,0,0,33,0.0,0.0,0.0,11646.07,0,0,0,107,0.0,0.0,0.0,69332.1
510660,Mishal Rana,16883-6432531-7,Karachi,60,Female,51846209479278,935,2026-04-26,Current,Closed,Medium,Completed,UnionPay,Gold,0.0,0.0,0.0,43274.2,0,0,0,154,0.0,0.0,0.0,261451.75,0,0,0,207,0.0,0.0,0.0,93704.13
455046,Mudassar Iqbal,46611-7391378-7,Rahim Yar Khan,33,Male,66458377222583,940,2026-06-15,Current,Dormant,Low,Completed,PayPak,Classic,0.0,0.0,0.0,12698.93,0,0,0,46,0.0,0.0,0.0,41210.19,0,0,0,20,0.0,0.0,0.0,6382.73
574418,Shoaib Akram,96462-6774326-7,Dera Ghazi Khan,58,Male,44193576531916,618,2026-03-12,Saving,Active,Medium,Completed,Mastercard,Gold,0.0,0.0,0.0,227857.46,0,0,0,322,0.0,0.0,0.0,2513774.64,0,0,0,428,0.0,0.0,0.0,1508096.44
995416,Tariq Mehmood,28013-7236852-2,Faisalabad,62,Male,67908969776110,324,2026-04-17,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,51914.05,0,0,0,209,0.0,0.0,0.0,336010.4,0,0,0,290,0.0,0.0,0.0,435579.07
415784,Abdullah Sheikh,17396-2944553-4,Karachi,69,Male,53824418743807,710,2026-02-01,Current,Dormant,Low,Completed,Unknown,Classic,0.0,0.0,0.0,22835.96,0,0,0,58,0.0,0.0,0.0,29844.05,0,0,0,65,0.0,0.0,0.0,90878.42
564830,Hamza Sultan,54660-9568346-7,Rawalpindi,30,Male,97334895299170,324,2026-03-03,Current,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,279061.0,0,0,0,361,0.0,0.0,0.0,5005146.58,0,0,0,327,0.0,0.0,0.0,7277933.71
227673,Yumna Farooqi,32346-6631533-5,Karachi,41,Female,90436090504400,264,2026-03-18,Saving,Dormant,Low,Completed,Visa,Classic,0.0,0.0,0.0,69858.51,0,0,0,235,0.0,0.0,0.0,650084.34,0,0,0,302,0.0,0.0,0.0,798224.27
489477,Ovais Latif,17138-6168030-3,Islamabad,28,Male,51801711493710,904,2026-04-10,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,61668.29,0,0,0,295,0.0,0.0,0.0,635182.44,0,0,0,240,0.0,0.0,0.0,974931.19
521576,Fatima Noor,87784-3424153-2,Lahore,25,Female,26000058307960,620,2026-01-06,Saving,Active,Medium,Pending,Visa,Platinum,0.0,0.0,0.0,48454.85,0,0,0,296,0.0,0.0,0.0,1177563.38,0,0,0,266,0.0,0.0,0.0,385230.72
863582,Fatima Noor,18448-4401125-2,Karachi,53,Female,43318075222287,594,2026-03-18,Current,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,361586.1,0,0,0,332,0.0,0.0,0.0,5958330.24,0,0,0,430,0.0,0.0,0.0,11925355.53
469072,Hamza Sultan,44892-3081614-7,Karachi,54,Male,24589367561190,97,2026-03-27,Saving,Closed,Low,Completed,PayPak,Classic,0.0,0.0,0.0,25619.45,0,0,0,55,0.0,0.0,0.0,20448.86,0,0,0,152,0.0,0.0,0.0,126634.12
455813,Shazia Elahi,99700-3629468-7,Gujrat,36,Female,95880910972965,751,2026-04-25,Saving,Active,High,Completed,Unknown,Platinum,0.0,0.0,0.0,11406.53,0,0,0,5,0.0,0.0,0.0,783.47,0,0,0,64,0.0,0.0,0.0,21266.27
702453,Iqra Siddiqui,80675-7093875-2,Multan,26,Female,54400844982964,90,2026-03-18,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,72254.54,0,0,0,290,0.0,0.0,0.0,1188252.53,0,0,0,304,0.0,0.0,0.0,538937.81
725305,Unknown,53040-2283198-7,Gujranwala,41,Male,33789429836843,335,2026-04-18,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,28213.24,0,0,0,241,0.0,0.0,0.0,675408.38,0,0,0,340,0.0,0.0,0.0,1042429.55
214382,Amber Raza,46257-5504554-8,Gujrat,30,Female,68334443266737,836,2026-05-05,Saving,Active,High,Completed,Mastercard,Gold,0.0,0.0,0.0,27633.1,0,0,0,72,0.0,0.0,0.0,91443.28,0,0,0,68,0.0,0.0,0.0,77734.08
406905,Iqra Siddiqui,91833-8952555-0,Karachi,47,Female,24237271817565,759,2026-04-02,Saving,Active,Medium,Pending,Visa,Classic,0.0,0.0,0.0,20572.46,0,0,0,121,0.0,0.0,0.0,141349.83,0,0,0,49,0.0,0.0,0.0,26851.28
465041,Areeba Hussain,61643-3042408-2,Peshawar,50,Female,91561603269092,559,2026-02-07,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,51503.47,0,0,0,202,0.0,0.0,0.0,445894.12,0,0,0,349,0.0,0.0,0.0,484025.05
795321,Mudassar Iqbal,99533-1230212-5,Quetta,75,Male,87758686863877,578,2026-04-12,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,9795.49,0,0,0,38,0.0,0.0,0.0,32447.33,0,0,0,167,0.0,0.0,0.0,92913.53
667286,Sohail Rana,74597-7022821-4,Islamabad,60,Male,91874075639241,264,2026-06-07,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,107621.98,0,0,0,420,0.0,0.0,0.0,1468925.82,0,0,0,420,0.0,0.0,0.0,2646745.74
781170,Rimsha Nadeem,80579-1257533-1,Karachi,61,Female,86012716981298,863,2026-05-01,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,136198.69,0,0,0,361,0.0,0.0,0.0,1855891.62,0,0,0,480,0.0,0.0,0.0,2966997.84
620097,Sana Malik,67828-8053950-2,Islamabad,23,Female,17067416527942,810,2026-03-30,Saving,Active,Medium,Completed,PayPak,Classic,0.0,0.0,0.0,21962.84,0,0,0,87,0.0,0.0,0.0,47793.08,0,0,0,149,0.0,0.0,0.0,233827.17
332422,Ali Raza,86954-8768616-2,Karachi,68,Male,88593846273753,797,2026-04-05,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,39418.04,0,0,0,249,0.0,0.0,0.0,355659.14,0,0,0,255,0.0,0.0,0.0,557829.81
433136,Junaid Aslam,93841-9032004-3,Hyderabad,42,Male,70794074762252,525,2026-06-21,Current,Closed,Low,Completed,UnionPay,Classic,0.0,0.0,0.0,57986.4,0,0,0,289,0.0,0.0,0.0,1127085.72,0,0,0,367,0.0,0.0,0.0,1242194.42
786320,Sajjad Hussain,82245-2796478-1,Islamabad,37,Male,37317459626037,339,2026-03-26,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,19054.36,0,0,0,61,0.0,0.0,0.0,73460.85,0,0,0,147,0.0,0.0,0.0,106746.67
586260,Arslan Butt,81304-9716452-8,Hyderabad,23,Male,71632053039436,69,2026-03-22,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,45454.52,0,0,0,198,0.0,0.0,0.0,511379.33,0,0,0,280,0.0,0.0,0.0,806883.16
876166,Amna Sheikh,52330-2876159-7,Karachi,48,Female,11987469019130,643,2026-05-01,Current,Active,Medium,Completed,PayPak,Classic,0.0,0.0,0.0,30676.21,0,0,0,149,0.0,0.0,0.0,280807.46,0,0,0,190,0.0,0.0,0.0,138819.68
148903,Danish Farooqi,74302-1580849-8,Karachi,29,Male,86861706022511,19,2026-01-12,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,319537.46,0,0,0,384,0.0,0.0,0.0,6079492.08,0,0,0,441,0.0,0.0,0.0,2229232.5
677181,Warda Anwar,43087-3302975-6,Rawalpindi,18,Female,21764491841303,327,2026-06-28,Saving,Active,Medium,Completed,Mastercard,Gold,0.0,0.0,0.0,90864.09,0,0,0,352,0.0,0.0,0.0,872584.99,0,0,0,285,0.0,0.0,0.0,397382.1
957729,Waseem Abbas,62913-6615657-2,Karachi,47,Male,12015492686109,217,2026-06-09,Current,Active,High,Completed,UnionPay,Classic,0.0,0.0,0.0,389649.59,0,0,0,397,0.0,0.0,0.0,9652452.38,0,0,0,542,0.0,0.0,0.0,15760431.07
722269,Muhammad Ali,90506-7152433-1,Lahore,48,Male,66540479062774,140,2026-04-26,Current,Dormant,Medium,Completed,Visa,Gold,0.0,0.0,0.0,449825.41,0,0,0,346,0.0,0.0,0.0,6749113.92,0,0,0,568,0.0,0.0,0.0,16469054.67
653679,Aamir Shah,13131-5481995-0,Hyderabad,61,Male,48600141842874,323,2026-01-31,Current,Active,Low,Completed,Visa,Unknown,0.0,0.0,0.0,75347.75,0,0,0,327,0.0,0.0,0.0,1202639.14,0,0,0,314,0.0,0.0,0.0,1111398.06
323054,Waqas Ahmed,49900-9181240-4,Gujranwala,65,Male,91434135214988,614,2026-02-10,Saving,Active,High,Completed,Visa,Platinum,0.0,0.0,0.0,8342.9,0,0,0,35,0.0,0.0,0.0,19368.71,0,0,0,5,0.0,0.0,0.0,802.99
856391,Mishal Rana,37683-5521735-1,Lahore,45,Female,32139466226906,610,2026-04-11,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,109646.81,0,0,0,428,0.0,0.0,0.0,1825624.09,0,0,0,405,0.0,0.0,0.0,2246646.47
370176,Talha Sheikh,95544-2869917-1,Gujranwala,59,Male,75272625831775,535,2026-06-14,Current,Active,Medium,Pending,Visa,Signature,0.0,0.0,0.0,16368.78,0,0,0,5,0.0,0.0,0.0,6366.62,0,0,0,125,0.0,0.0,0.0,172777.58
829501,Maryam Butt,44306-7142594-1,Lahore,31,Female,85479443120640,772,2026-06-04,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,211803.94,0,0,0,453,0.0,0.0,0.0,3566301.84,0,0,0,416,0.0,0.0,0.0,2510396.31
238292,Farhan Elahi,11079-9302150-0,Peshawar,36,Unknown,33623291112974,349,2026-01-31,Current,Active,Low,Pending,Visa,Classic,0.0,0.0,0.0,62438.53,0,0,0,187,0.0,0.0,0.0,677895.69,0,0,0,249,0.0,0.0,0.0,249881.15
503405,Saba Yousuf,60954-6168137-5,Mardan,47,Female,68030252687376,806,2026-02-09,Saving,Active,Low,Completed,Visa,Platinum,0.0,0.0,0.0,63475.0,0,0,0,247,0.0,0.0,0.0,493685.0,0,0,0,211,0.0,0.0,0.0,482812.07
100797,Tahira Sheikh,31825-1087170-8,Jhelum,37,Female,57215365334589,180,2026-01-05,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,76214.93,0,0,0,267,0.0,0.0,0.0,982425.84,0,0,0,400,0.0,0.0,0.0,711591.52
197634,Qasim Nadeem,42200-8395987-1,Sukkur,18,Male,22222627721475,601,2026-06-11,Saving,Active,Low,Completed,UnionPay,Gold,0.0,0.0,0.0,43648.54,0,0,0,120,0.0,0.0,0.0,253293.65,0,0,0,209,0.0,0.0,0.0,192385.33
950344,Rizwan Qureshi,24066-9122689-5,Lahore,64,Male,85272395153053,283,2026-05-17,Saving,Active,High,Completed,Mastercard,Signature,0.0,0.0,0.0,63589.91,0,0,0,271,0.0,0.0,0.0,312543.72,0,0,0,365,0.0,0.0,0.0,1071025.44
441259,Tahira Sheikh,25326-3067621-8,Unknown,33,Female,25287541883157,645,2026-02-09,Current,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,21873.67,0,0,0,110,0.0,0.0,0.0,178806.29,0,0,0,92,0.0,0.0,0.0,149538.54
281956,Ehsan Ullah,83951-4657238-8,Karachi,57,Male,81153266169888,305,2026-01-21,Current,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,50266.48,0,0,0,339,0.0,0.0,0.0,791750.21,0,0,0,406,0.0,0.0,0.0,714962.76
519269,Umar Farooq,78724-2270070-3,Hyderabad,35,Male,18530351384195,615,2026-05-25,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,117963.16,0,0,0,384,0.0,0.0,0.0,3052105.88,0,0,0,401,0.0,0.0,0.0,2906019.58
207692,Hamza Sultan,86104-7309818-4,Multan,49,Male,34374400808161,324,2026-05-08,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,26267.47,0,0,0,149,0.0,0.0,0.0,159086.37,0,0,0,78,0.0,0.0,0.0,63988.54
673929,Muhammad Ali,96128-3061260-7,Lahore,34,Unknown,93358028660989,693,2026-02-09,Current,Dormant,Low,Completed,PayPak,Platinum,0.0,0.0,0.0,43892.56,0,0,0,231,0.0,0.0,0.0,341520.52,0,0,0,201,0.0,0.0,0.0,283315.67
670526,Rimsha Nadeem,75364-2020192-3,Karachi,20,Female,32939091623804,11,2026-04-22,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,74887.16,0,0,0,328,0.0,0.0,0.0,2048269.73,0,0,0,331,0.0,0.0,0.0,997713.74
573037,Hina Latif,64091-4058050-8,Unknown,51,Female,96353981413222,259,2026-05-31,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,25526.9,0,0,0,166,0.0,0.0,0.0,177318.5,0,0,0,106,0.0,0.0,0.0,123126.23
647943,Unknown,72659-2421073-5,Unknown,64,Male,42295738490623,100,2026-01-14,Saving,Active,Low,Completed,UnionPay,Gold,0.0,0.0,0.0,41704.64,0,0,0,298,0.0,0.0,0.0,1040733.67,0,0,0,294,0.0,0.0,0.0,365774.23
990316,Haris Javed,31694-1625256-7,Gujranwala,58,Male,39917809696925,953,2026-03-09,Saving,Closed,Medium,Completed,PayPak,Gold,0.0,0.0,0.0,12142.95,0,0,0,60,0.0,0.0,0.0,34315.47,0,0,0,46,0.0,0.0,0.0,18733.58
354205,Nida Qureshi,28565-4323605-8,Lahore,50,Female,12018510549432,756,2026-02-08,Current,Active,Low,Completed,Mastercard,Unknown,0.0,0.0,0.0,76841.77,0,0,0,326,0.0,0.0,0.0,1945916.1,0,0,0,337,0.0,0.0,0.0,1471927.21
203051,Tariq Mehmood,27591-3006624-0,Rawalpindi,24,Male,86221100403937,577,2026-05-09,Saving,Active,Low,Completed,Visa,Platinum,0.0,0.0,0.0,17394.92,0,0,0,117,0.0,0.0,0.0,58694.5,0,0,0,5,0.0,0.0,0.0,1195.95
901762,Sundas Iqbal,45554-4558369-6,Unknown,39,Female,27244452330485,485,2026-01-16,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,20486.09,0,0,0,54,0.0,0.0,0.0,28450.75,0,0,0,66,0.0,0.0,0.0,71365.71
144064,Yumna Farooqi,43679-2720725-0,Karachi,29,Female,31027464448061,720,2026-06-02,Current,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,14733.52,0,0,0,46,0.0,0.0,0.0,39706.79,0,0,0,188,0.0,0.0,0.0,165715.78
687311,Ahmed Raza,37994-5145442-3,Islamabad,70,Male,46466256592637,539,2026-01-21,Current,Active,Low,Completed,UnionPay,Gold,0.0,0.0,0.0,36311.96,0,0,0,90,0.0,0.0,0.0,77721.06,0,0,0,148,0.0,0.0,0.0,121111.29
793999,Haris Javed,58361-7487412-3,Karachi,70,Male,76029678060629,576,2026-05-04,Current,Active,Low,Completed,Visa,Platinum,0.0,0.0,0.0,28764.84,0,0,0,245,0.0,0.0,0.0,901821.83,0,0,0,313,0.0,0.0,0.0,777025.64
317288,Anum Chaudhry,46970-8811182-0,Peshawar,27,Female,90539850376632,249,2026-02-14,Current,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,67272.4,0,0,0,269,0.0,0.0,0.0,473799.39,0,0,0,426,0.0,0.0,0.0,1188811.41
210821,Talha Sheikh,32402-2191781-7,Islamabad,55,Male,49971033804629,324,2026-06-17,Current,Active,Low,Completed,Visa,Platinum,0.0,0.0,0.0,63106.7,0,0,0,358,0.0,0.0,0.0,1311404.77,0,0,0,330,0.0,0.0,0.0,1100288.75
680530,Faisal Iqbal,38881-1150237-6,Karachi,23,Male,16167472219373,385,2026-01-28,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,25761.41,0,0,0,145,0.0,0.0,0.0,273837.28,0,0,0,118,0.0,0.0,0.0,47995.17
753441,Sobia Rana,33810-6650071-7,Lahore,75,Female,18509135786091,306,2026-03-30,Saving,Active,Low,Completed,Mastercard,Unknown,0.0,0.0,0.0,174661.06,0,0,0,392,0.0,0.0,0.0,4337684.46,0,0,0,417,0.0,0.0,0.0,4174537.57
339705,Unknown,30960-2378408-0,Faisalabad,47,Female,51596406807670,969,2026-04-09,Saving,Active,Low,Completed,PayPak,Gold,0.0,0.0,0.0,40696.46,0,0,0,270,0.0,0.0,0.0,486541.44,0,0,0,491,0.0,0.0,0.0,2339714.24
655620,Aamir Shah,26828-9668316-5,Karachi,21,Male,58991414959278,469,2026-02-13,Saving,Active,High,Completed,PayPak,Classic,0.0,0.0,0.0,36610.06,0,0,0,57,0.0,0.0,0.0,67345.58,0,0,0,167,0.0,0.0,0.0,83144.09
836934,Mahnoor Shah,99330-9497545-1,Lahore,19,Female,80178652621263,644,2026-03-16,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,29997.98,0,0,0,147,0.0,0.0,0.0,304035.57,0,0,0,233,0.0,0.0,0.0,244022.63
966224,Ovais Latif,27700-9265930-8,Multan,58,Male,68248988865377,378,2026-02-18,Saving,Closed,Medium,Completed,Visa,Signature,0.0,0.0,0.0,156564.97,0,0,0,453,0.0,0.0,0.0,5595491.81,0,0,0,361,0.0,0.0,0.0,1820053.5
732818,Unknown,38430-5678449-6,Gujranwala,20,Female,75573094127984,316,2026-04-19,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,205908.45,0,0,0,392,0.0,0.0,0.0,3777084.16,0,0,0,441,0.0,0.0,0.0,3803251.95
489680,Naveed Akhtar,84423-6865909-1,Faisalabad,42,Male,65521075178164,574,2026-02-19,Current,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,29544.51,0,0,0,184,0.0,0.0,0.0,453943.38,0,0,0,208,0.0,0.0,0.0,504229.53
635211,Asad Chaudhry,71385-8046336-5,Faisalabad,34,Male,95479079067828,329,2026-04-29,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,19575.13,0,0,0,187,0.0,0.0,0.0,492679.62,0,0,0,183,0.0,0.0,0.0,434315.03
807949,Sobia Rana,96855-3247252-2,Karachi,47,Female,25355524361561,506,2026-01-06,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,102150.41,0,0,0,402,0.0,0.0,0.0,2520701.35,0,0,0,376,0.0,0.0,0.0,942990.76
129995,Amna Sheikh,54662-8593206-6,Rawalpindi,71,Female,94392974584291,169,2026-03-15,Saving,Active,Medium,Completed,Visa,Gold,0.0,0.0,0.0,39644.08,0,0,0,224,0.0,0.0,0.0,562139.01,0,0,0,214,0.0,0.0,0.0,659944.31
260684,Mehwish Tariq,60146-1728215-6,Lahore,18,Female,65570980581069,54,2026-04-19,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,25515.27,0,0,0,135,0.0,0.0,0.0,258164.36,0,0,0,77,0.0,0.0,0.0,130550.85
101623,Saba Yousuf,86793-2882374-4,Karachi,66,Female,81627066018889,398,2026-03-08,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,99262.54,0,0,0,287,0.0,0.0,0.0,1444109.94,0,0,0,388,0.0,0.0,0.0,2031362.57
386749,Mudassar Iqbal,74820-8524415-0,Rawalpindi,27,Male,51417295092247,774,2026-03-04,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,49289.04,0,0,0,274,0.0,0.0,0.0,1294475.4,0,0,0,254,0.0,0.0,0.0,633716.39
705647,Hina Latif,16756-4457294-5,Lahore,53,Female,15209036876630,109,2026-05-15,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,40217.48,0,0,0,127,0.0,0.0,0.0,270139.42,0,0,0,279,0.0,0.0,0.0,284793.05
725419,Bilal Ahmed,81247-1271933-2,Rawalpindi,47,Male,83012875130908,312,2026-03-14,Saving,Dormant,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,96397.24,0,0,0,346,0.0,0.0,0.0,1686666.46,0,0,0,447,0.0,0.0,0.0,1362617.73
925184,Anum Chaudhry,75144-4100116-2,Lahore,40,Female,33840289182542,345,2026-02-06,Saving,Active,High,Pending,Visa,Unknown,0.0,0.0,0.0,37832.87,0,0,0,168,0.0,0.0,0.0,332376.97,0,0,0,136,0.0,0.0,0.0,173464.37
688512,Usman Tariq,69267-8475047-1,Unknown,57,Male,48223022875391,479,2026-04-16,Saving,Active,Medium,Completed,Mastercard,Gold,0.0,0.0,0.0,53438.17,0,0,0,208,0.0,0.0,0.0,451483.85,0,0,0,260,0.0,0.0,0.0,347117.05
481740,Noman Hussain,49633-2905355-3,Karachi,47,Male,47915492910988,515,2026-06-17,Saving,Active,High,Completed,Visa,Gold,0.0,0.0,0.0,17075.3,0,0,0,32,0.0,0.0,0.0,17623.49,0,0,0,121,0.0,0.0,0.0,123411.27
995024,Zainab Iqbal,28177-9451160-0,Faisalabad,39,Female,75286415851164,679,2026-06-07,Saving,Active,Low,Completed,PayPak,Signature,0.0,0.0,0.0,130593.08,0,0,0,392,0.0,0.0,0.0,6354350.79,0,0,0,465,0.0,0.0,0.0,3576018.34
860664,Farhan Elahi,76916-4128917-5,Unknown,71,Unknown,80727330416308,54,2026-03-30,Saving,Active,Low,Completed,Visa,Platinum,0.0,0.0,0.0,109449.86,0,0,0,397,0.0,0.0,0.0,3083074.16,0,0,0,416,0.0,0.0,0.0,3470429.69
945641,Aamir Shah,77891-9598925-6,Gujrat,47,Male,33974646549478,299,2026-03-17,Saving,Active,High,Completed,PayPak,Gold,0.0,0.0,0.0,17813.0,0,0,0,54,0.0,0.0,0.0,41224.24,0,0,0,40,0.0,0.0,0.0,40933.07
925703,Ali Raza,63131-4765020-4,Unknown,63,Male,43233266779040,865,2026-04-17,Saving,Active,Low,Pending,UnionPay,Unknown,0.0,0.0,0.0,40814.52,0,0,0,122,0.0,0.0,0.0,243854.16,0,0,0,206,0.0,0.0,0.0,235959.42
